,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_response_rate,host_acceptance_rate
8907,4.78,5.0,4.14,5.0,5.0,5.0,4.71,,
8908,,,,,,,,,
8909,4.78,4.89,4.61,4.83,4.83,4.89,4.89,,
8910,3.5,3.83,2.67,4.83,4.67,5.0,3.83,,
8911,4.67,4.5,5.0,5.0,5.0,5.0,5.0,,
8912,4.33,3.67,4.67,4.33,4.0,4.33,3.33,86.0,62.0
8913,5.0,5.0,4.94,5.0,5.0,4.78,4.78,100.0,69.0
8914,,,,,,,,,
8915,4.71,4.89,4.86,4.91,4.89,4.96,4.7,0.0,0.0
8916,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8917,4.45,4.66,4.48,4.59,4.54,4.86,4.5,100.0,50.0
8918,3.13,3.86,3.43,3.86,4.13,3.57,3.57,100.0,
8919,,,,,,,,,
8920,4.84,4.87,4.84,4.84,4.97,5.0,4.89,,
8921,5.0,4.0,4.0,5.0,4.5,5.0,4.5,,
8922,,,,,,,,,
8923,4.79,4.81,4.88,4.95,4.95,4.96,4.84,100.0,29.0
8924,4.56,4.72,4.64,4.76,4.84,4.96,4.44,97.0,82.0
8925,,,,,,,,,
8926,0.0,,,,,,,,
8927,5.0,4.67,5.0,5.0,4.67,5.0,5.0,,
8928,4.83,5.0,5.0,5.0,5.0,4.67,4.83,86.0,62.0
8929,,,,,,,,98.0,55.0
8930,4.3,4.44,4.07,4.63,4.63,4.67,4.22,,
8931,4.33,4.67,4.67,4.67,5.0,4.33,4.67,,
8932,4.72,4.86,4.69,4.9,4.84,4.87,4.78,100.0,0.0
8933,4.5,4.5,4.5,5.0,5.0,5.0,4.5,,
8934,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8935,4.73,5.0,4.59,4.95,4.95,4.91,4.95,,
8936,,,,,,,,,
8937,4.78,4.88,4.63,4.93,4.95,4.98,4.73,100.0,86.0
8938,4.85,4.89,4.76,4.99,4.94,4.86,4.81,100.0,65.0
8939,,,,,,,,,
8940,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8941,4.0,4.5,4.5,5.0,5.0,5.0,4.0,,
8942,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,
8943,3.67,3.5,3.5,5.0,4.5,4.5,4.5,,
8944,,,,,,,,,
8945,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,
8946,4.83,5.0,4.17,4.83,5.0,5.0,4.67,,
8947,4.6,4.6,4.6,4.8,4.8,4.6,5.0,,
8948,5.0,5.0,5.0,5.0,4.8,4.6,4.8,,
8949,4.62,4.62,4.62,4.81,4.81,5.0,4.58,,
8950,4.5,5.0,4.5,5.0,5.0,5.0,4.5,,
8951,4.8,4.8,4.4,5.0,5.0,5.0,4.6,,
8952,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8953,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,94.0
8954,4.59,4.82,4.27,4.55,4.59,4.86,4.45,,
8955,4.8,4.6,5.0,4.8,4.8,5.0,5.0,,
8956,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8957,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8958,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,
8959,4.86,5.0,5.0,5.0,5.0,4.86,5.0,,
8960,4.93,4.9,4.9,4.9,4.97,4.71,4.78,100.0,100.0
8961,4.92,4.93,4.85,4.95,4.87,4.72,4.82,100.0,100.0
8962,4.37,4.67,4.37,4.73,4.63,4.32,4.47,100.0,69.0
8963,0.0,,,,,,,,
8964,,,,,,,,,
8965,4.86,4.86,5.0,4.86,5.0,5.0,4.86,,
8966,4.17,4.17,4.5,4.83,5.0,4.5,4.17,,
8967,0.0,,,,,,,,
8968,4.95,4.95,4.88,4.95,5.0,5.0,4.76,100.0,90.0
8969,,,,,,,,0.0,1.0
8970,4.7,4.86,4.43,4.84,4.95,4.83,4.75,100.0,95.0
8971,2.0,3.0,2.0,4.0,1.0,3.0,3.0,,
8972,4.55,4.66,4.48,4.57,4.71,4.43,4.51,70.0,100.0
8973,4.5,5.0,5.0,5.0,4.5,5.0,5.0,,
8974,,,,,,,,,
8975,4.93,4.93,4.75,4.96,5.0,4.93,4.89,,
8976,5.0,5.0,5.0,5.0,4.67,4.67,4.67,86.0,62.0
8977,4.62,4.75,4.67,4.75,4.79,4.8,4.73,100.0,29.0
8978,4.96,4.98,4.96,4.93,4.96,4.76,4.93,,
8979,4.76,4.84,4.86,4.95,4.87,4.84,4.84,100.0,98.0
8980,4.54,4.78,4.52,4.75,4.86,4.94,4.57,100.0,100.0
8981,,,,,,,,,
8982,,,,,,,,,
8983,4.52,4.66,4.64,4.72,4.64,4.39,4.54,0.0,21.0
8984,4.59,4.81,4.51,4.76,4.88,4.5,4.62,0.0,21.0
8985,4.4,4.4,4.7,4.47,4.43,4.43,4.4,0.0,21.0
8986,4.78,4.91,4.89,4.85,4.87,4.83,4.83,,
8987,4.8,4.8,4.7,5.0,5.0,4.7,4.7,,
8988,5.0,5.0,5.0,5.0,5.0,4.5,4.0,,
8989,4.82,4.88,4.7,4.94,5.0,4.76,4.76,,
8990,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8991,5.0,5.0,4.93,5.0,4.93,4.93,4.93,100.0,36.0
8992,4.67,4.67,5.0,4.67,5.0,4.33,4.67,,
8993,5.0,5.0,5.0,5.0,5.0,5.0,5.0,91.0,84.0
8994,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8995,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
8996,4.88,4.75,4.75,4.88,5.0,4.88,4.75,,
8997,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,
8998,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,
8999,,,,,,,,,
9000,,,,,,,,,
9001,,,,,,,,,
9002,4.95,4.95,4.93,5.0,5.0,4.95,4.95,,
9003,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9004,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9005,4.86,4.92,4.8,4.93,4.97,4.88,4.74,,
9006,4.88,5.0,5.0,4.94,5.0,4.88,4.81,,
9007,0.0,,,,,,,,
9008,4.79,4.72,4.79,4.76,4.79,4.76,4.62,100.0,78.0
9009,4.35,4.47,4.82,4.71,4.65,4.35,4.24,100.0,78.0
9010,4.91,4.91,4.97,4.99,4.99,4.8,4.85,100.0,98.0
9011,3.2,4.0,3.0,3.6,3.6,4.2,3.75,,
9012,,,,,,,,,
9013,4.89,4.88,4.86,4.9,4.93,4.98,4.64,100.0,100.0
9014,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,
9015,4.71,4.57,4.43,4.86,4.86,4.86,4.14,,
9016,4.83,4.83,4.5,5.0,5.0,5.0,4.83,,
9017,4.7,4.85,4.57,4.85,4.96,4.98,4.69,,100.0
9018,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,
9019,,,,,,,,0.0,0.0
9020,4.74,5.0,4.77,4.87,4.9,4.97,4.68,,
9021,4.75,4.67,4.83,4.92,4.92,4.58,4.75,100.0,36.0
9022,4.86,4.91,4.6,4.88,5.0,4.94,4.73,90.0,88.0
9023,5.0,5.0,5.0,5.0,5.0,4.5,5.0,67.0,78.0
9024,4.87,4.93,5.0,4.67,4.93,4.93,4.73,100.0,100.0
9025,4.7,4.74,4.65,4.7,4.61,4.61,4.74,100.0,87.0
9026,,,,,,,,,
9027,4.88,4.88,5.0,5.0,5.0,5.0,4.57,100.0,100.0
9028,4.5,4.5,4.5,5.0,5.0,5.0,4.5,,
9029,,,,,,,,,
9030,4.6,4.6,3.8,4.6,4.6,4.6,4.4,,
9031,4.65,4.85,4.86,4.73,4.82,4.65,4.58,100.0,100.0
9032,4.67,5.0,4.67,4.67,5.0,4.67,5.0,100.0,100.0
9033,4.87,4.89,4.9,4.91,4.93,4.86,4.68,100.0,93.0
9034,4.76,4.79,4.21,4.97,4.89,4.84,4.73,0.0,63.0
9035,4.62,4.76,4.66,4.93,4.86,4.89,4.58,78.0,66.0
9036,4.47,4.66,4.33,4.77,4.76,4.68,4.66,90.0,98.0
9037,4.88,5.0,4.59,4.94,4.94,4.94,5.0,,
9038,4.92,4.92,4.75,5.0,5.0,5.0,4.83,,
9039,5.0,5.0,3.0,5.0,5.0,5.0,5.0,,
9040,4.95,4.95,4.64,5.0,4.91,4.95,4.73,100.0,0.0
9041,4.92,4.96,4.86,4.99,4.98,4.9,4.8,100.0,100.0
9042,3.0,4.0,3.0,4.0,3.5,5.0,3.5,,
9043,5.0,4.0,4.5,5.0,5.0,4.5,4.5,,
9044,4.75,5.0,4.33,5.0,5.0,5.0,5.0,,
9045,4.5,4.75,4.25,4.5,4.5,5.0,4.5,,
9046,,,,,,,,,
9047,4.57,4.71,4.57,5.0,4.95,4.05,4.48,,
9048,4.91,4.91,5.0,4.83,4.96,4.65,4.83,100.0,100.0
9049,4.95,5.0,4.95,5.0,5.0,4.95,4.95,100.0,60.0
9050,4.91,4.94,4.96,4.98,4.97,4.81,4.83,88.0,63.0
9051,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9052,4.83,4.92,4.9,4.91,4.93,4.93,4.83,100.0,100.0
9053,,,,,,,,,
9054,4.5,5.0,4.5,5.0,5.0,5.0,4.5,,
9055,0.0,,,,,,,,
9056,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9057,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,
9058,3.33,4.0,2.67,4.0,4.33,4.67,3.67,100.0,19.0
9059,4.83,5.0,4.83,5.0,5.0,5.0,5.0,,
9060,4.8,4.8,4.52,4.94,4.94,4.78,4.86,100.0,
9061,4.92,5.0,5.0,4.77,5.0,4.69,4.77,,
9062,4.68,4.76,4.64,4.69,4.97,5.0,4.65,,
9063,,,,,,,,,
9064,4.63,4.63,5.0,5.0,5.0,4.86,4.71,,
9065,5.0,4.8,4.8,5.0,5.0,5.0,4.4,99.0,100.0
9066,4.9,4.97,5.0,5.0,4.97,4.72,4.9,94.0,67.0
9067,4.86,4.86,4.86,5.0,4.86,4.71,4.86,,
9068,5.0,5.0,5.0,5.0,5.0,5.0,5.0,99.0,100.0
9069,5.0,4.5,5.0,5.0,4.5,5.0,5.0,,
9070,0.0,,,,,,,,
9071,4.78,5.0,4.52,4.95,5.0,4.86,4.77,,
9072,4.63,5.0,5.0,4.88,4.63,5.0,3.88,86.0,62.0
9073,5.0,5.0,4.75,4.5,5.0,4.75,4.5,,
9074,,,,,,,,,
9075,,,,,,,,,
9076,4.75,5.0,4.63,4.75,4.88,4.88,4.5,,
9077,5.0,4.5,5.0,5.0,5.0,5.0,5.0,,
9078,4.7,4.89,4.8,4.85,4.89,4.65,4.78,100.0,100.0
9079,4.7,4.5,4.1,4.7,4.8,4.7,4.7,97.0,87.0
9080,5.0,5.0,5.0,5.0,5.0,5.0,4.0,99.0,92.0
9081,4.8,5.0,4.6,5.0,5.0,5.0,5.0,,
9082,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9083,5.0,5.0,5.0,5.0,5.0,4.5,5.0,100.0,39.0
9084,4.29,4.57,4.29,4.86,4.86,4.43,4.29,,
9085,4.59,4.35,4.12,4.76,4.82,4.71,4.53,,
9086,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.0
9087,4.0,4.0,2.0,5.0,5.0,4.0,4.0,,
9088,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9089,4.79,4.86,4.43,4.86,4.79,4.85,4.69,100.0,94.0
9090,4.58,4.74,4.79,4.86,4.87,4.3,4.49,100.0,66.0
9091,4.33,4.33,3.67,4.67,4.67,3.33,3.67,,
9092,4.97,4.97,4.95,5.0,4.98,4.71,4.94,100.0,100.0
9093,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,
9094,4.93,4.93,4.81,4.96,4.92,4.84,4.76,,
9095,5.0,5.0,5.0,4.0,5.0,5.0,4.5,99.0,100.0
9096,,,,,,,,,
9097,4.5,5.0,4.5,5.0,5.0,5.0,5.0,,
9098,0.0,,,,,,,,
9099,,,,,,,,,
9100,,,,,,,,,
9101,4.5,5.0,5.0,5.0,2.5,5.0,4.5,,
9102,4.82,4.9,4.86,5.0,4.98,4.91,4.86,100.0,98.0
9103,4.67,4.94,4.72,4.89,4.61,4.94,4.67,,
9104,4.33,4.67,5.0,5.0,4.67,4.33,4.67,86.0,62.0
9105,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9106,0.0,,,,,,,,
9107,0.0,,,,,,,,
9108,4.0,4.29,4.14,4.57,4.43,4.57,4.0,,
9109,4.9,4.97,4.79,4.97,4.99,4.84,4.79,100.0,90.0
9110,5.0,5.0,4.75,5.0,5.0,5.0,4.75,,0.0
9111,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,100.0
9112,0.0,,,,,,,,
9113,,,,,,,,,
9114,4.93,4.98,4.87,4.98,4.98,4.84,4.87,100.0,99.0
9115,,,,,,,,0.0,
9116,4.92,4.96,4.94,5.0,5.0,4.88,4.82,,
9117,5.0,5.0,5.0,4.0,4.0,4.0,5.0,,
9118,5.0,5.0,5.0,5.0,5.0,4.4,4.8,,
9119,4.86,5.0,4.93,4.79,4.79,4.93,4.5,86.0,62.0
9120,4.21,4.4,3.69,4.79,4.81,4.55,4.33,,
9121,4.54,4.6,4.55,4.79,4.77,4.52,4.67,,100.0
9122,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,
9123,4.57,4.69,4.79,4.89,4.86,4.55,4.62,100.0,87.0
9124,,,,,,,,,
9125,4.82,4.9,4.83,4.93,4.9,4.92,4.73,100.0,94.0
9126,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,
9127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9128,4.56,4.44,5.0,4.89,5.0,4.67,4.56,,
9129,,,,,,,,,
9130,4.99,4.98,4.98,4.99,5.0,4.99,4.9,100.0,100.0
9131,4.91,4.93,4.81,4.83,4.88,4.93,4.76,67.0,60.0
9132,3.5,4.0,2.0,5.0,5.0,5.0,4.0,,
9133,4.58,4.75,4.17,5.0,4.75,5.0,4.75,75.0,88.0
9134,4.88,4.94,4.94,4.94,4.94,4.88,4.81,,
9135,4.71,4.77,4.78,4.95,4.93,4.67,4.63,,100.0
9136,4.33,4.67,4.33,4.67,5.0,5.0,4.67,,0.0
9137,,,,,,,,,
9138,,,,,,,,,
9139,4.0,5.0,3.5,5.0,4.5,4.5,4.5,,
9140,4.93,5.0,4.79,4.93,5.0,5.0,4.57,100.0,100.0
9141,5.0,0.0,0.0,0.0,5.0,5.0,5.0,,
9142,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9143,,,,,,,,,
9144,4.6,4.77,4.73,4.67,4.58,4.83,4.66,85.0,93.0
9145,,,,,,,,,
9146,4.24,4.21,4.74,4.53,4.6,4.7,4.26,100.0,62.0
9147,4.0,5.0,5.0,5.0,5.0,4.0,4.5,,
9148,4.39,4.65,4.21,4.84,4.84,4.83,4.47,100.0,85.0
9149,4.94,5.0,4.78,5.0,5.0,5.0,5.0,100.0,75.0
9150,4.5,4.5,4.25,5.0,5.0,5.0,4.5,,
9151,5.0,5.0,5.0,4.8,5.0,4.9,5.0,29.0,0.0
9152,4.75,4.83,4.81,4.92,4.9,4.48,4.76,90.0,82.0
9153,,,,,,,,,
9154,5.0,5.0,4.85,4.85,5.0,4.92,4.92,,100.0
9155,4.6,4.7,4.1,4.9,4.7,5.0,4.7,,
9156,4.43,4.71,4.71,4.86,5.0,4.29,4.57,100.0,100.0
9157,4.0,4.0,5.0,5.0,4.5,5.0,3.5,100.0,100.0
9158,,,,,,,,,
9159,4.0,4.33,5.0,4.0,4.0,4.33,3.67,,
9160,4.66,4.57,4.21,4.93,5.0,5.0,4.75,95.0,38.0
9161,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9162,4.72,4.97,4.72,4.93,4.93,4.69,4.86,,
9163,4.53,4.67,4.2,4.93,4.93,4.07,4.6,,
9164,4.69,4.9,4.69,4.84,4.97,4.55,4.84,,
9165,4.94,4.96,4.94,4.94,5.0,4.72,4.9,,
9166,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9167,4.84,4.84,4.72,4.91,4.99,4.76,4.83,100.0,93.0
9168,,,,,,,,,
9169,0.0,,,,,,,,
9170,,,,,,,,,
9171,,,,,,,,,
9172,,,,,,,,,
9173,4.82,4.96,4.76,4.87,4.93,4.98,4.8,,
9174,4.17,4.22,4.0,4.47,4.44,5.0,4.31,,
9175,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,
9176,4.9,4.8,4.4,5.0,5.0,4.9,4.7,,
9177,4.87,4.87,4.67,4.8,5.0,4.87,4.73,,
9178,4.65,4.85,4.35,4.95,4.9,4.95,4.89,83.0,67.0
9179,4.83,4.83,4.93,4.9,4.79,4.86,4.62,,
9180,1.0,2.0,1.0,5.0,5.0,5.0,1.0,,
9181,4.79,4.86,4.71,5.0,5.0,4.86,4.86,,
9182,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9183,4.84,4.96,4.88,4.92,4.92,4.8,4.88,0.0,0.0
9184,4.93,4.95,4.96,4.98,4.98,4.69,4.91,100.0,80.0
9185,4.0,4.0,3.0,4.0,5.0,5.0,5.0,,
9186,4.88,4.75,4.88,5.0,5.0,4.88,4.75,89.0,90.0
9187,4.71,4.75,4.27,4.89,4.86,4.86,4.68,100.0,36.0
9188,,,,,,,,,
9189,4.54,4.66,4.36,4.81,4.86,4.61,4.68,100.0,100.0
9190,4.63,4.63,4.07,4.75,4.82,4.93,4.49,,
9191,4.0,5.0,3.0,5.0,2.0,5.0,5.0,100.0,0.0
9192,4.89,4.94,4.83,4.91,4.97,4.74,4.94,,
9193,5.0,5.0,4.2,5.0,5.0,4.6,4.8,94.0,28.0
9194,4.91,4.91,5.0,5.0,5.0,5.0,5.0,,
9195,4.62,4.5,4.42,4.83,4.58,4.75,4.42,,
9196,0.0,,,,,,,,
9197,,,,,,,,,
9198,5.0,5.0,4.42,5.0,5.0,5.0,5.0,,
9199,4.91,4.88,4.84,4.96,4.98,4.98,4.82,,
9200,,,,,,,,,
9201,4.85,4.92,4.77,4.95,4.97,4.84,4.71,100.0,78.0
9202,,,,,,,,,
9203,4.72,4.81,4.67,4.79,4.86,4.74,4.74,100.0,92.0
9204,4.0,4.29,3.43,4.71,4.86,4.57,4.14,,
9205,4.98,4.97,4.97,4.98,4.98,4.96,4.97,,
9206,4.85,4.94,4.77,4.96,4.98,4.87,4.77,,100.0
9207,4.64,4.91,4.38,4.85,4.95,4.78,4.65,,
9208,4.5,4.5,4.5,4.5,4.0,4.0,4.0,,
9209,,,,,,,,,
9210,4.93,5.0,4.86,4.85,5.0,5.0,4.85,100.0,17.0
9211,3.0,4.0,2.0,4.0,3.0,3.0,4.0,,
9212,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9213,4.26,4.57,4.74,4.1,4.26,4.57,4.29,,
9214,4.8,4.9,4.75,4.85,4.95,4.79,4.74,,
9215,4.83,4.93,4.72,4.89,4.92,4.83,4.82,,
9216,4.45,4.55,3.95,4.65,4.65,4.9,4.45,100.0,67.0
9217,4.88,5.0,4.75,5.0,5.0,5.0,5.0,,100.0
9218,4.77,4.88,4.92,4.96,4.95,4.7,4.68,100.0,0.0
9219,4.6,4.6,4.2,3.8,4.6,4.6,4.4,,
9220,4.0,3.0,3.5,3.0,5.0,4.5,3.5,,
9221,,,,,,,,,
9222,4.67,5.0,4.33,4.33,4.33,4.67,4.67,,
9223,,,,,,,,,
9224,4.67,5.0,4.0,5.0,4.83,5.0,5.0,,
9225,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,
9226,4.5,5.0,2.0,5.0,5.0,5.0,4.5,89.0,54.0
9227,4.0,4.25,5.0,4.67,5.0,4.33,3.33,,
9228,4.89,4.78,4.89,4.89,4.89,4.78,4.67,,
9229,,,,,,,,,
9230,4.25,4.5,4.5,4.0,4.0,5.0,4.25,,
9231,4.53,4.42,4.79,4.74,4.79,4.53,4.58,,
9232,5.0,5.0,4.0,5.0,5.0,4.0,5.0,,
9233,4.86,5.0,5.0,5.0,5.0,4.71,4.86,,
9234,4.75,5.0,4.75,5.0,4.75,5.0,5.0,,
9235,4.88,4.88,4.94,4.81,4.94,4.88,4.88,,
9236,4.5,4.5,4.5,5.0,5.0,5.0,4.5,,
9237,4.76,4.89,4.92,4.89,4.86,4.81,4.76,100.0,100.0
9238,5.0,5.0,4.93,5.0,5.0,5.0,5.0,100.0,26.0
9239,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9240,4.88,5.0,4.38,5.0,5.0,5.0,5.0,,
9241,4.67,4.85,4.79,4.91,4.91,4.55,4.59,91.0,87.0
9242,4.98,4.99,4.99,4.98,4.99,4.76,4.96,100.0,80.0
9243,4.93,4.79,4.79,4.93,4.86,4.93,4.79,0.0,
9244,4.94,4.96,4.92,4.99,4.94,4.78,4.91,100.0,93.0
9245,5.0,5.0,4.71,5.0,5.0,5.0,5.0,100.0,94.0
9246,4.48,4.57,4.19,4.86,4.67,4.86,4.24,,
9247,4.91,4.97,4.94,4.99,4.98,4.85,4.94,100.0,97.0
9248,4.97,4.97,4.98,5.0,5.0,4.97,4.92,100.0,89.0
9249,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9250,4.94,4.97,4.98,4.9,4.97,4.8,4.92,100.0,91.0
9251,,,,,,,,,
9252,0.0,,,,,,,,
9253,0.0,,,,,,,,
9254,,,,,,,,,
9255,4.77,4.85,4.69,4.92,4.89,4.73,4.77,100.0,98.0
9256,4.55,4.82,4.55,4.18,4.73,4.64,4.91,,
9257,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,
9258,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9259,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9260,,,,,,,,,
9261,5.0,5.0,5.0,5.0,5.0,4.8,4.8,,
9262,4.0,5.0,3.0,5.0,5.0,5.0,4.0,,
9263,4.73,4.91,4.8,4.83,4.95,4.68,4.73,,0.0
9264,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9265,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,
9266,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9267,5.0,5.0,4.33,4.67,5.0,4.67,5.0,100.0,100.0
9268,4.33,4.33,4.17,4.17,4.83,4.58,4.33,0.0,0.0
9269,,,,,,,,,
9270,5.0,5.0,4.8,5.0,5.0,5.0,5.0,,
9271,4.33,4.89,4.11,4.78,4.89,4.78,4.44,,
9272,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9273,3.67,3.67,3.0,4.0,5.0,4.0,4.0,,
9274,4.73,4.64,4.5,4.95,5.0,4.68,4.68,,100.0
9275,4.67,4.67,4.67,5.0,5.0,5.0,5.0,,
9276,4.89,4.91,4.91,4.96,4.96,4.72,4.81,100.0,100.0
9277,4.76,4.84,4.82,4.93,4.99,4.95,4.68,100.0,96.0
9278,4.87,4.88,4.78,4.97,4.98,4.72,4.82,100.0,100.0
9279,5.0,5.0,3.67,5.0,5.0,5.0,5.0,,
9280,4.5,4.75,4.75,4.75,4.75,4.75,4.5,100.0,11.0
9281,4.57,4.83,4.67,4.71,4.86,4.86,4.67,,
9282,4.82,4.91,4.92,4.97,4.94,4.78,4.82,100.0,90.0
9283,4.79,4.84,4.77,4.92,4.9,4.66,4.8,100.0,100.0
9284,5.0,5.0,5.0,4.0,5.0,4.0,5.0,,
9285,,,,,,,,,
9286,5.0,2.0,4.0,5.0,4.0,5.0,5.0,,
9287,5.0,5.0,3.0,5.0,5.0,5.0,5.0,,
9288,4.67,5.0,5.0,5.0,5.0,5.0,5.0,,
9289,4.93,4.97,4.91,5.0,4.98,4.99,4.84,100.0,88.0
9290,4.92,5.0,5.0,4.92,5.0,4.69,5.0,100.0,
9291,,,,,,,,,
9292,4.81,4.88,4.69,5.0,4.88,4.94,4.81,,
9293,4.67,5.0,4.83,5.0,4.67,4.83,4.67,,
9294,4.53,4.58,4.44,4.83,4.89,4.03,4.71,,
9295,4.89,4.94,4.9,4.95,4.93,4.77,4.65,100.0,81.0
9296,5.0,5.0,5.0,5.0,4.8,4.6,4.8,0.0,0.0
9297,4.5,5.0,4.0,5.0,5.0,5.0,4.5,,
9298,5.0,5.0,4.33,5.0,4.67,5.0,5.0,,
9299,4.88,4.93,4.88,4.97,4.96,4.97,4.82,30.0,66.0
9300,4.9,4.96,4.84,4.97,4.96,5.0,4.86,100.0,96.0
9301,4.91,4.93,4.83,4.99,4.95,4.85,4.73,100.0,81.0
9302,3.0,4.0,3.0,2.0,3.0,4.0,3.0,,
9303,4.63,4.79,4.65,4.89,4.92,4.88,4.71,100.0,100.0
9304,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,
9305,4.8,4.97,4.97,4.97,4.93,4.5,4.77,100.0,60.0
9306,4.89,4.83,4.78,4.94,4.98,4.91,4.72,100.0,93.0
9307,4.72,4.8,4.8,4.9,4.92,4.6,4.74,100.0,100.0
9308,4.79,4.91,4.88,4.94,4.93,4.67,4.8,100.0,99.0
9309,4.83,4.97,4.94,4.83,4.94,4.97,4.66,100.0,90.0
9310,4.64,4.68,4.64,4.95,4.95,4.62,4.62,,
9311,4.5,5.0,4.5,5.0,5.0,3.0,4.5,,
9312,4.71,5.0,4.36,4.93,5.0,5.0,4.57,99.0,86.0
9313,4.94,4.87,4.89,5.0,4.98,4.96,4.92,,
9314,,,,,,,,99.0,100.0
9315,4.89,5.0,4.78,4.89,5.0,5.0,4.89,,
9316,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9317,4.3,4.7,4.6,4.8,4.6,4.8,4.3,100.0,59.0
9318,5.0,5.0,4.33,5.0,5.0,5.0,5.0,,
9319,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9320,3.67,4.33,3.67,5.0,3.67,5.0,3.67,,
9321,4.95,4.95,4.97,4.92,4.92,4.82,4.85,,
9322,4.55,4.75,4.62,4.68,4.77,4.81,4.51,100.0,99.0
9323,5.0,5.0,4.0,5.0,5.0,5.0,5.0,100.0,75.0
9324,4.88,4.75,5.0,5.0,5.0,5.0,4.88,100.0,98.0
9325,4.91,4.96,4.93,4.98,4.98,4.6,4.86,100.0,83.0
9326,,,,,,,,,
9327,4.42,4.73,3.88,4.84,4.92,4.88,4.44,,100.0
9328,,,,,,,,,
9329,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,
9330,4.6,5.0,4.6,5.0,5.0,4.8,5.0,,
9331,4.76,4.92,4.74,4.92,4.93,4.51,4.79,100.0,50.0
9332,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9333,4.94,4.98,4.92,4.89,4.88,4.94,4.91,,62.0
9334,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
9335,,,,,,,,,
9336,0.0,,,,,,,,
9337,5.0,4.0,4.0,5.0,5.0,5.0,5.0,89.0,54.0
9338,4.96,4.96,5.0,4.96,4.96,4.75,4.88,,
9339,5.0,5.0,4.92,5.0,5.0,5.0,4.82,,
9340,4.56,4.75,4.25,4.63,4.75,4.81,4.44,,
9341,4.83,4.78,4.65,4.7,4.96,4.7,4.57,100.0,44.0
9342,4.44,4.75,4.5,4.81,4.6,4.9,4.58,80.0,77.0
9343,4.86,4.89,4.5,4.94,4.97,4.94,4.86,40.0,46.0
9344,4.97,5.0,4.92,4.97,5.0,4.9,4.85,,
9345,5.0,4.8,5.0,5.0,5.0,5.0,4.8,,
9346,4.75,5.0,5.0,5.0,4.75,4.25,5.0,,
9347,4.96,4.95,4.95,4.96,4.98,4.88,4.96,100.0,96.0
